Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SignUp,Edge Chromium 120,,,2023-12-19 15:36:37,2023-12-19 15:38:24,1m - 46.279s,FAILED
,,,,,,,
Test Cases/SignUp/TCSG_001_Success_Register with valid input,Edge Chromium 120,,,2023-12-19 15:36:38,2023-12-19 15:38:01,1m - 22.846s,FAILED
randomNumber = RandomStringUtils.randomNumeric(5),Edge Chromium 120,,,2023-12-19 15:36:39,2023-12-19 15:36:39,0.051s,PASSED
"username = ""salsabilasy""",Edge Chromium 120,,,2023-12-19 15:36:39,2023-12-19 15:36:39,0.006s,PASSED
"random_email = username + randomNumber + ""@mail.com""",Edge Chromium 120,,,2023-12-19 15:36:39,2023-12-19 15:36:39,0.009s,PASSED
openBrowser(url),Edge Chromium 120,,,2023-12-19 15:36:39,2023-12-19 15:36:46,7.393s,PASSED
"click(findTestObject(""HomePage/button_Sign Up""))",Edge Chromium 120,,,2023-12-19 15:36:46,2023-12-19 15:36:53,7.275s,PASSED
"setText(findTestObject(""SignUp/input_First Name""), ""Salsabila"")",Edge Chromium 120,,,2023-12-19 15:36:53,2023-12-19 15:36:55,1.249s,PASSED
"setText(findTestObject(""SignUp/input_Last Name""), ""Aisy"")",Edge Chromium 120,,,2023-12-19 15:36:55,2023-12-19 15:36:55,0.747s,PASSED
"setText(findTestObject(""SignUp/input_Email""), random_email)",Edge Chromium 120,Test12345678,,2023-12-19 15:36:55,2023-12-19 15:36:56,0.811s,PASSED
"setEncryptedText(findTestObject(""SignUp/input_Password""), ""R2dZ4hvJ2uiOEdyVG7iA0Q=="")",Edge Chromium 120,,,2023-12-19 15:36:56,2023-12-19 15:36:57,0.788s,PASSED
"setEncryptedText(findTestObject(""SignUp/input_Confirmation Password""), ""R2dZ4hvJ2uiOEdyVG7iA0Q=="")",Edge Chromium 120,,,2023-12-19 15:36:57,2023-12-19 15:36:58,0.894s,PASSED
"click(findTestObject(""SignUp/button_Create Account""))",Edge Chromium 120,,,2023-12-19 15:36:58,2023-12-19 15:37:19,21.120s,PASSED
"verifyElementPresent(findTestObject(""MyAccount/message_Success Register""), 0)",Edge Chromium 120,,,2023-12-19 15:37:19,2023-12-19 15:38:01,41.610s,FAILED
,,,,,,,
Test Cases/SignUp/TCSG_002_Failed_Register using registered email,Edge Chromium 120,,,2023-12-19 15:38:01,2023-12-19 15:38:17,16.858s,FAILED
openBrowser(url),Edge Chromium 120,,,2023-12-19 15:38:01,2023-12-19 15:38:17,16.589s,PASSED
"click(findTestObject(""HomePage/button_Sign Up""))",Edge Chromium 120,,,2023-12-19 15:38:17,2023-12-19 15:38:17,0.090s,FAILED
,,,,,,,
Test Cases/SignUp/TCSG_003_Failed_Register using wrong confirmation password,Edge Chromium 120,,,2023-12-19 15:38:18,2023-12-19 15:38:21,3.607s,FAILED
randomNumber = RandomStringUtils.randomNumeric(5),Edge Chromium 120,,,2023-12-19 15:38:18,2023-12-19 15:38:18,0.004s,PASSED
"username = ""salsabilasy""",Edge Chromium 120,,,2023-12-19 15:38:18,2023-12-19 15:38:18,0.002s,PASSED
"random_email = username + randomNumber + ""@mail.com""",Edge Chromium 120,,,2023-12-19 15:38:18,2023-12-19 15:38:18,0.003s,PASSED
openBrowser(url),Edge Chromium 120,,,2023-12-19 15:38:18,2023-12-19 15:38:21,3.278s,PASSED
"click(findTestObject(""HomePage/button_Sign Up""))",Edge Chromium 120,,,2023-12-19 15:38:21,2023-12-19 15:38:21,0.076s,FAILED
,,,,,,,
Test Cases/SignUp/TCSG_004_Failed_Register with empty all fields,Edge Chromium 120,,,2023-12-19 15:38:21,2023-12-19 15:38:24,2.574s,FAILED
openBrowser(url),Edge Chromium 120,,,2023-12-19 15:38:21,2023-12-19 15:38:24,2.212s,PASSED
"click(findTestObject(""HomePage/button_Sign Up""))",Edge Chromium 120,,,2023-12-19 15:38:24,2023-12-19 15:38:24,0.157s,FAILED
